41.0	0.760094857319
94.0	0.685958678359
73.0	0.681381005564
17.0	0.681019456211
53.0	0.678649183082
12.0	0.639688687657
120.0	0.639483901798
23.0	0.599987117405
105.0	0.599871701173
92.0	0.599488101551
82.0	0.590283105078
56.0	0.590250237459
98.0	0.589877729269
81.0	0.567267678905
119.0	0.567232384396
93.0	0.567209948815
60.0	0.567206923458
26.0	0.567176427725
47.0	0.541789206877
117.0	0.541749844253
104.0	0.541653071217
108.0	0.541514757134
45.0	0.541375041773
80.0	0.541357471742
132.0	0.541342230531
48.0	0.516740622747
150.0	0.516498965538
9.0	0.516343786346
67.0	0.516312495742
18.0	0.516143416996
147.0	0.516122515177
70.0	0.516065168806
107.0	0.515977459637
20.0	0.515940017223
114.0	0.515708158854
31.0	0.490550188387
110.0	0.490430160076
34.0	0.490411214879
62.0	0.490402856842
136.0	0.490392892436
89.0	0.490268817332
54.0	0.490242507196
87.0	0.490174318492
25.0	0.490120447374
145.0	0.490079368533
77.0	0.484547547818
63.0	0.484440729666
35.0	0.484434994261
85.0	0.484402278984
37.0	0.484340832865
71.0	0.484303331706
84.0	0.484303120782
21.0	0.484255553945
95.0	0.484063022072
102.0	0.467891978947
16.0	0.467874357182
74.0	0.46785199019
133.0	0.467821987517
58.0	0.467801168668
39.0	0.467739724346
7.0	0.46770611176
123.0	0.467705608647
29.0	0.467672540295
40.0	0.467645799255
91.0	0.46764070841
129.0	0.46758368805
113.0	0.467564539105
140.0	0.466659436622
51.0	0.466598538123
6.0	0.466595371062
135.0	0.466562976028
59.0	0.466562369794
24.0	0.466550128856
30.0	0.466546820957
142.0	0.466536267152
65.0	0.466535939404
149.0	0.466475358512
72.0	0.466460525756
109.0	0.466419204058
127.0	0.466284214056
103.0	0.461725370609
14.0	0.461718729067
112.0	0.461650514585
131.0	0.461608144064
55.0	0.461598454372
101.0	0.461529673514
126.0	0.461524940665
79.0	0.461499390979
4.0	0.461470297442
130.0	0.461465090195
83.0	0.461405994345
10.0	0.461400298701
36.0	0.461393702323
33.0	0.456942605118
13.0	0.456882642536
128.0	0.456826794174
137.0	0.456777306242
122.0	0.456744775005
32.0	0.456740707916
151.0	0.456737586721
76.0	0.456710733042
61.0	0.456709483838
100.0	0.456697525377
50.0	0.456683886756
49.0	0.456661728513
19.0	0.456661508848
11.0	0.456567604613
139.0	0.456565407522
69.0	0.456546323307
75.0	0.456543680655
44.0	0.456543001312
68.0	0.456531336068
27.0	0.452225531953
78.0	0.452213495991
141.0	0.452185749816
52.0	0.452171830095
124.0	0.452126587635
38.0	0.45210790504
86.0	0.452091908995
111.0	0.45208035174
96.0	0.452077264595
3.0	0.452061980354
66.0	0.452027866488
42.0	0.452009865486
125.0	0.452006400901
118.0	0.452006187015
28.0	0.452002875176
2.0	0.451963382423
57.0	0.451851990685
