81.0	0.79100503427
17.0	0.698365664725
73.0	0.697731303355
150.0	0.69623985238
107.0	0.695458022625
53.0	0.685223774774
122.0	0.673039199757
129.0	0.602366768989
101.0	0.602297859846
130.0	0.566426830411
7.0	0.566302634874
112.0	0.566142044121
39.0	0.565952966948
48.0	0.561087984271
9.0	0.561056163392
67.0	0.561005332664
18.0	0.554284165143
70.0	0.554247641633
20.0	0.554108407029
147.0	0.553887593668
114.0	0.55355821742
117.0	0.526900579998
80.0	0.526856131608
104.0	0.526782971904
47.0	0.526715618054
60.0	0.52668743629
93.0	0.526644600313
132.0	0.526599013873
119.0	0.526574196841
108.0	0.52654170052
26.0	0.5265395083
45.0	0.526524299921
94.0	0.526440177579
21.0	0.489332650779
25.0	0.489292295907
89.0	0.489218489955
62.0	0.489184838744
54.0	0.48910183452
77.0	0.489078629512
37.0	0.489062081965
85.0	0.488935402389
71.0	0.488921142594
87.0	0.488907140185
56.0	0.487315175198
110.0	0.48718872175
98.0	0.487170480828
34.0	0.487156334653
84.0	0.487156112491
31.0	0.487074230385
35.0	0.486987192871
145.0	0.486983524095
95.0	0.486981739844
63.0	0.486981258941
82.0	0.486952363375
41.0	0.486949368366
136.0	0.486896087447
50.0	0.485446691319
100.0	0.485302425934
13.0	0.485192090037
151.0	0.485177651266
68.0	0.485153744559
69.0	0.485129455502
19.0	0.485125897715
11.0	0.485095669403
38.0	0.476453939814
51.0	0.476402932405
59.0	0.476290161114
140.0	0.476261091589
66.0	0.476118023844
78.0	0.476102560407
127.0	0.476060734751
65.0	0.475995104924
96.0	0.47593750414
33.0	0.462618592604
32.0	0.46259406805
128.0	0.462571674522
49.0	0.462541286983
105.0	0.462533660741
139.0	0.462505912137
23.0	0.462456916551
44.0	0.462440658671
92.0	0.462424244177
75.0	0.462397109327
137.0	0.462389624471
61.0	0.462304772431
76.0	0.462279080343
42.0	0.42621309453
111.0	0.426189308044
28.0	0.426189121842
30.0	0.42617233809
24.0	0.426126204952
118.0	0.426120353704
141.0	0.426107526724
135.0	0.426100293616
86.0	0.426096216222
57.0	0.426093782137
142.0	0.426051633806
72.0	0.426038675072
149.0	0.426030394989
125.0	0.426030388988
52.0	0.426025889043
27.0	0.426021432153
3.0	0.426008133099
124.0	0.425981933302
6.0	0.425972201272
2.0	0.425911827788
109.0	0.425885076095
123.0	0.419258919895
74.0	0.419194022174
14.0	0.419121605358
36.0	0.419117779565
40.0	0.419053363547
133.0	0.419042259747
91.0	0.419040514809
58.0	0.41903255367
16.0	0.419020351624
10.0	0.419015717626
113.0	0.419001793004
29.0	0.418997618711
12.0	0.418971421465
55.0	0.418950627852
120.0	0.418926836389
79.0	0.418916656725
131.0	0.418901127179
83.0	0.418827734768
4.0	0.418808426937
126.0	0.418733246361
103.0	0.418689969698
102.0	0.418676178416
