41.0	0.770310278706
53.0	0.760204489861
81.0	0.742710319288
12.0	0.662756814954
120.0	0.661462925617
107.0	0.623629479476
122.0	0.623334404671
150.0	0.62319782196
98.0	0.595322990675
82.0	0.595014177457
94.0	0.595000784214
56.0	0.594909132085
65.0	0.52542157692
51.0	0.525412364127
59.0	0.525355101164
127.0	0.525316564303
105.0	0.525303187936
23.0	0.525283768255
92.0	0.525149336144
140.0	0.525096581613
101.0	0.524827848447
110.0	0.492884359015
119.0	0.492847933924
31.0	0.492763750145
93.0	0.492731765211
60.0	0.49272625521
26.0	0.492666024343
34.0	0.492661743909
145.0	0.492642623577
39.0	0.49259285555
7.0	0.492456694102
136.0	0.492387964522
112.0	0.491475509131
45.0	0.491442916953
63.0	0.491391740846
84.0	0.491388960716
130.0	0.491366026144
108.0	0.491349631837
35.0	0.491346553636
117.0	0.491336771314
104.0	0.491301838283
132.0	0.491301095154
80.0	0.491272957105
47.0	0.491183738215
95.0	0.4911482644
73.0	0.464371094968
128.0	0.464361331454
96.0	0.464323268384
61.0	0.464309961339
78.0	0.464303155719
32.0	0.46429487114
67.0	0.464285622126
129.0	0.46426770194
38.0	0.464248356219
49.0	0.464235881315
66.0	0.46422429461
44.0	0.46422075986
139.0	0.464210490118
9.0	0.464204831985
75.0	0.464188103857
76.0	0.464171713697
137.0	0.464148949869
48.0	0.464146384326
33.0	0.464107685936
17.0	0.464089514066
77.0	0.445543355837
6.0	0.445533118812
72.0	0.445516829569
131.0	0.445496136135
36.0	0.445450489727
10.0	0.445412839639
149.0	0.44540770718
83.0	0.445380994911
109.0	0.445372999443
142.0	0.445370701863
126.0	0.445365497297
4.0	0.445353023472
103.0	0.445351358959
79.0	0.445348445114
71.0	0.445345820297
135.0	0.44533578167
21.0	0.445332137061
14.0	0.44529788234
55.0	0.445286247474
37.0	0.445262037295
30.0	0.445256768255
85.0	0.445205388328
24.0	0.44518282433
114.0	0.422506803583
62.0	0.422496671342
50.0	0.422470170625
58.0	0.422424378288
113.0	0.422409780896
87.0	0.422399034562
147.0	0.422398386381
2.0	0.422372049923
133.0	0.422370136083
28.0	0.422326862681
68.0	0.422294004929
151.0	0.422288808523
111.0	0.422278537786
18.0	0.422278371505
29.0	0.422274616649
74.0	0.422269058687
123.0	0.422266036259
57.0	0.422261569555
3.0	0.422259324397
40.0	0.42225511582
25.0	0.422246138119
16.0	0.422241569924
118.0	0.422241342115
20.0	0.422239445381
13.0	0.422229783836
100.0	0.422227172057
54.0	0.422220469162
141.0	0.422212459633
91.0	0.422203767392
52.0	0.422194351738
69.0	0.422189881446
27.0	0.4221541775
102.0	0.422149607951
11.0	0.422146046712
124.0	0.422145942027
125.0	0.422134261526
42.0	0.422133052279
89.0	0.422132422927
19.0	0.422126890891
70.0	0.422099442592
86.0	0.422067503123
